au_id,stratum_code,selected_top_90_stratum,area_ha,stand_count,bec_group,bec_zone_code,bec_subzone,bec_variant,species_combo,si_class,mean_si,curve_lane,mp11_curve_role,mp11_source_table,phase10_gate,mp11_parameter_status,phase5_natural_curve_available,mp10_fallback_confidence,candidate_future_genetic_gain,dependency_status,review_status,fallback_or_review_note,downstream_use,model_input_status
cwhvm1_hw_l,CWHvm1_HW,True,1582.40532,375,CWHvm1,CWH,vm,1.0,HW,L,15.994667,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,Hw low-elevation restricted=1.7%,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_cw_h,CWHvm1_CW,True,1331.281287,131,CWHvm1,CWH,vm,1.0,CW,H,21.740458,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_cw_h,CWHvm1_CW,True,1331.281287,131,CWHvm1,CWH,vm,1.0,CW,H,21.740458,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,high,not_applicable,public_table_fragmented,p10_5_parser_review_required,high-confidence nearest MP10 row by species/SI similarity,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_cw_h,CWHvm1_CW,True,1331.281287,131,CWHvm1,CWH,vm,1.0,CW,H,21.740458,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,high,not_applicable,public_table_fragmented,p10_5_parser_review_required,high-confidence nearest MP10 row by species/SI similarity,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_cw_h,CWHvm1_CW,True,1331.281287,131,CWHvm1,CWH,vm,1.0,CW,H,21.740458,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,high,Cw=21.0%,public_table_fragmented,p10_5_parser_review_required,high-confidence nearest MP10 row by species/SI similarity,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_cw_yc_l,CWHvm1_CW+YC,True,1293.870013,93,CWHvm1,CWH,vm,1.0,CW+YC,L,10.129032,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_cw_yc_l,CWHvm1_CW+YC,True,1293.870013,93,CWHvm1,CWH,vm,1.0,CW+YC,L,10.129032,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_cw_yc_l,CWHvm1_CW+YC,True,1293.870013,93,CWHvm1,CWH,vm,1.0,CW+YC,L,10.129032,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_cw_yc_l,CWHvm1_CW+YC,True,1293.870013,93,CWHvm1,CWH,vm,1.0,CW+YC,L,10.129032,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,low,Cw=21.0%; Yc=10.0%,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_fdc_l,CWHvm1_HW+FDC,True,1288.9352,110,CWHvm1,CWH,vm,1.0,HW+FDC,L,27.363636,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_fdc_l,CWHvm1_HW+FDC,True,1288.9352,110,CWHvm1,CWH,vm,1.0,HW+FDC,L,27.363636,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_fdc_l,CWHvm1_HW+FDC,True,1288.9352,110,CWHvm1,CWH,vm,1.0,HW+FDC,L,27.363636,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_fdc_l,CWHvm1_HW+FDC,True,1288.9352,110,CWHvm1,CWH,vm,1.0,HW+FDC,L,27.363636,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,medium,Fd low=16.0% / high=11.0%; Hw low-elevation restricted=1.7%,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_dr_m,CWHvm1_HW+DR,True,1157.28499,148,CWHvm1,CWH,vm,1.0,HW+DR,M,27.52027,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_dr_m,CWHvm1_HW+DR,True,1157.28499,148,CWHvm1,CWH,vm,1.0,HW+DR,M,27.52027,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,high,not_applicable,public_table_fragmented,p10_5_parser_review_required,high-confidence nearest MP10 row by species/SI similarity,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_dr_m,CWHvm1_HW+DR,True,1157.28499,148,CWHvm1,CWH,vm,1.0,HW+DR,M,27.52027,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_dr_m,CWHvm1_HW+DR,True,1157.28499,148,CWHvm1,CWH,vm,1.0,HW+DR,M,27.52027,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,medium,Hw low-elevation restricted=1.7%; Dr CWHvm1=32.0%,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_hw_cw_h,CWHvm2_HW+CW,True,1136.408457,131,CWHvm2,CWH,vm,2.0,HW+CW,H,25.900763,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_hw_cw_h,CWHvm2_HW+CW,True,1136.408457,131,CWHvm2,CWH,vm,2.0,HW+CW,H,25.900763,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,high,not_applicable,public_table_fragmented,p10_5_parser_review_required,high-confidence nearest MP10 row by species/SI similarity,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_hw_cw_h,CWHvm2_HW+CW,True,1136.408457,131,CWHvm2,CWH,vm,2.0,HW+CW,H,25.900763,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,high,not_applicable,public_table_fragmented,p10_5_parser_review_required,high-confidence nearest MP10 row by species/SI similarity,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_hw_cw_h,CWHvm2_HW+CW,True,1136.408457,131,CWHvm2,CWH,vm,2.0,HW+CW,H,25.900763,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,high,Cw=21.0%; Hw high-elevation restricted=1.1%,public_table_fragmented,p10_5_parser_review_required,high-confidence nearest MP10 row by species/SI similarity,phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_cw_hw_l,CWHvh1_CW+HW,True,1104.143424,175,CWHvh1,CWH,vh,1.0,CW+HW,L,12.234285,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_cw_hw_l,CWHvh1_CW+HW,True,1104.143424,175,CWHvh1,CWH,vh,1.0,CW+HW,L,12.234285,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_cw_hw_l,CWHvh1_CW+HW,True,1104.143424,175,CWHvh1,CWH,vh,1.0,CW+HW,L,12.234285,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_cw_hw_l,CWHvh1_CW+HW,True,1104.143424,175,CWHvh1,CWH,vh,1.0,CW+HW,L,12.234285,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,medium,Cw=21.0%; Hw low-elevation restricted=1.7%,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_cw_hw_h,CWHvh1_CW+HW,True,1076.780452,138,CWHvh1,CWH,vh,1.0,CW+HW,H,20.724638,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_cw_hw_h,CWHvh1_CW+HW,True,1076.780452,138,CWHvh1,CWH,vh,1.0,CW+HW,H,20.724638,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,high,not_applicable,public_table_fragmented,p10_5_parser_review_required,high-confidence nearest MP10 row by species/SI similarity,phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_cw_hw_h,CWHvh1_CW+HW,True,1076.780452,138,CWHvh1,CWH,vh,1.0,CW+HW,H,20.724638,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_cw_hw_h,CWHvh1_CW+HW,True,1076.780452,138,CWHvh1,CWH,vh,1.0,CW+HW,H,20.724638,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,medium,Cw=21.0%; Hw low-elevation restricted=1.7%,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_dr_l,CWHvm1_HW+DR,True,983.327431,151,CWHvm1,CWH,vm,1.0,HW+DR,L,19.370861,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_dr_l,CWHvm1_HW+DR,True,983.327431,151,CWHvm1,CWH,vm,1.0,HW+DR,L,19.370861,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_dr_l,CWHvm1_HW+DR,True,983.327431,151,CWHvm1,CWH,vm,1.0,HW+DR,L,19.370861,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_dr_l,CWHvm1_HW+DR,True,983.327431,151,CWHvm1,CWH,vm,1.0,HW+DR,L,19.370861,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,low,Hw low-elevation restricted=1.7%; Dr CWHvm1=32.0%,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_dr_h,CWHvm1_HW+DR,True,949.516627,133,CWHvm1,CWH,vm,1.0,HW+DR,H,31.766918,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_dr_h,CWHvm1_HW+DR,True,949.516627,133,CWHvm1,CWH,vm,1.0,HW+DR,H,31.766918,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_dr_h,CWHvm1_HW+DR,True,949.516627,133,CWHvm1,CWH,vm,1.0,HW+DR,H,31.766918,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_dr_h,CWHvm1_HW+DR,True,949.516627,133,CWHvm1,CWH,vm,1.0,HW+DR,H,31.766918,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,medium,Hw low-elevation restricted=1.7%; Dr CWHvm1=32.0%,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_ss_m,CWHvm1_HW+SS,True,928.457868,73,CWHvm1,CWH,vm,1.0,HW+SS,M,29.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_ss_m,CWHvm1_HW+SS,True,928.457868,73,CWHvm1,CWH,vm,1.0,HW+SS,M,29.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_ss_m,CWHvm1_HW+SS,True,928.457868,73,CWHvm1,CWH,vm,1.0,HW+SS,M,29.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_ss_m,CWHvm1_HW+SS,True,928.457868,73,CWHvm1,CWH,vm,1.0,HW+SS,M,29.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,medium,Hw low-elevation restricted=1.7%,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
