feature_id,map_id,polygon_id,area_ha,bec_group,bec_zone_code,bec_subzone,bec_variant,bec_phase,stratum_code,species_combo,estimated_site_index,si_class,au_id,selected_top_90_stratum,for_mgmt_land_base_ind,bclcs_level_1,bclcs_level_2,bclcs_level_3,bclcs_level_4,bclcs_level_5,est_site_index_species_cd,crown_closure,basal_area_75,stems_per_ha_75,est_age_spp1,est_height_spp1,est_age_spp2,est_height_spp2,species_cd_1,species_cd_2,species_cd_3,species_cd_4,species_cd_5,species_cd_6,species_pct_1,species_pct_2,species_pct_3,species_pct_4,species_pct_5,species_pct_6
16599767,102I070,36099569,7.832725,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,9.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,60.0,80.00001,599.0,200.0,17.0,,,CW,YC,,,,,70.0,30.0,,,,
16614549,092L051,83110859,8.55993,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,9.0,L,cwhvm1_cw_yc_l,True,N,V,T,U,TC,DE,CW,50.0,40.000008,279.0,200.0,18.0,,,CW,YC,,,,,70.0,30.0,,,,
16624505,092L062,41888563,15.713226,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,9.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,55.0,59.999992,629.0,190.0,17.0,,,CW,YC,HW,,,,45.0,30.0,25.0,,,
16624777,092L062,85798681,1.550121,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,50.0,55.000008,570.0,190.0,22.0,,,CW,YC,HW,,,,45.0,35.0,20.0,,,
16624835,092L062,12288528,0.248991,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,50.0,65.0,500.0,190.0,22.0,,,CW,YC,HW,,,,60.0,25.0,15.0,,,
16624862,092L062,1018774,1.288683,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,50.0,55.000008,570.0,190.0,22.0,,,CW,YC,HW,,,,45.0,35.0,20.0,,,
16625088,092L062,11808533,0.14587,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,50.0,65.0,500.0,190.0,22.0,,,CW,YC,HW,,,,60.0,25.0,15.0,,,
16625368,092L062,82028687,16.697289,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,10.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,50.0,55.0,530.0,190.0,20.0,,,CW,YC,HW,,,,50.0,40.0,10.0,,,
16643138,092L061,18659642,1.354856,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,4.0,L,cwhvm1_cw_yc_l,True,N,V,T,U,TC,SP,CW,15.0,10.0,190.0,190.0,6.0,,,CW,YC,,,,,60.0,40.0,,,,
16643139,092L061,32719890,4.686712,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,4.0,L,cwhvm1_cw_yc_l,True,N,V,N,U,TC,SP,CW,10.0,2.0,200.0,190.0,7.0,,,CW,YC,HW,,,,60.0,35.0,5.0,,,
16644094,092L061,18959521,4.697138,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,7.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,40.0,25.0,650.0,190.0,12.0,,,CW,YC,HW,,,,45.0,35.0,20.0,,,
16644098,092L061,32680092,4.360252,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,9.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,40.0,40.0,710.0,190.0,17.0,,,CW,YC,HW,,,,50.0,30.0,20.0,,,
16644100,092L061,12349709,10.34382,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,40.0,50.0,599.0,190.0,23.0,,,CW,YC,HW,,,,50.0,30.0,20.0,,,
16644107,092L061,51246289,13.332488,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,11.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,45.0,40.00001,549.0,190.0,21.0,,,CW,YC,HW,,,,40.0,30.0,30.0,,,
16644135,092L061,10379980,11.418027,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,40.0,64.999985,560.0,190.0,23.0,,,CW,YC,HW,,,,55.0,30.0,15.0,,,
16645248,092L061,12220029,7.288509,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,7.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,25.0,20.0,225.0,190.0,12.0,,,CW,YC,HW,,,,40.0,30.0,30.0,,,
17360046,092L052,34031212,1.2218,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,11.0,L,cwhvm1_cw_yc_l,True,N,V,T,U,TC,OP,CW,30.0,96.41177,478.0,362.0,29.2,362.0,29.2,CW,YC,,,,,70.0,30.0,,,,
17360332,092L052,33391638,6.354761,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,9.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,OP,CW,60.0,82.63742,892.0,362.0,20.2,362.0,20.2,CW,YC,HW,,,,70.0,20.0,10.0,,,
17360559,092L051,32131753,8.098814,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,9.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,OP,CW,60.0,76.79405,831.0,362.0,20.1,362.0,20.1,CW,YC,HW,,,,70.0,20.0,10.0,,,
17390241,092L061,17839560,16.015214,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,8.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,40.0,39.999992,700.0,190.0,15.0,,,CW,YC,HW,,,,55.0,35.0,10.0,,,
17409430,092L032,56711272,2.993654,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,65.0,64.999985,250.0,200.0,24.0,,,CW,YC,HW,,,,40.0,30.0,30.0,,,
18002072,092L062,72407737,57.913334,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,N,U,TC,OP,CW,50.0,55.000023,550.0,190.0,22.0,,,CW,YC,HW,,,,45.0,35.0,20.0,,,
18003130,092L062,59567092,5.737702,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,8.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,25.0,35.000008,390.0,190.0,16.0,,,CW,YC,HW,,,,50.0,35.0,15.0,,,
18025397,092L051,13772431,10.291164,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,60.0,55.0,260.0,200.0,23.0,,,CW,YC,,,,,70.0,30.0,,,,
18028958,102I070,33272279,6.422317,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,10.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,65.0,80.00001,450.0,250.0,22.0,,,CW,YC,,,,,80.0,20.0,,,,
18028961,102I070,36922056,5.979697,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,8.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,60.0,59.999992,500.0,250.0,16.0,,,CW,YC,,,,,75.0,25.0,,,,
18029154,102I070,23469732,1.01314,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,11.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,70.0,110.0,650.0,250.0,24.0,,,CW,YC,HM,,,,70.0,20.0,10.0,,,
18029162,102I070,23459819,4.061034,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,8.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,60.0,90.00001,499.0,250.0,16.0,,,CW,YC,HM,,,,70.0,25.0,5.0,,,
18099693,092L071,85372829,6.948694,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,10.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,OP,CW,50.0,69.4161,688.0,362.0,20.9,362.0,20.9,CW,YC,HW,,,,60.0,35.0,5.0,,,
18099713,102I080,49053858,1.511706,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,9.0,L,cwhvm1_cw_yc_l,True,N,V,T,U,TC,OP,CW,35.0,61.90075,541.0,362.0,21.5,362.0,21.5,CW,YC,,,,,95.0,5.0,,,,
18116597,102I080,47594164,3.776871,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,5.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,OP,CW,35.0,44.89278,618.0,362.0,17.5,362.0,17.5,CW,YC,,,,,70.0,30.0,,,,
18116653,092L071,60044378,3.018726,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,8.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,OP,CW,30.0,57.44331,629.0,362.0,19.1,362.0,19.1,CW,YC,PL,HW,,,65.0,20.0,10.0,5.0,,
18124595,102I070,23819580,2.158836,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,11.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,70.0,110.0,650.0,250.0,24.0,,,CW,YC,HM,,,,70.0,20.0,10.0,,,
18124737,102I070,29868531,2.473111,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,7.0,L,cwhvm1_cw_yc_l,True,N,V,T,U,TC,DE,CW,40.0,30.00001,300.0,200.0,14.0,,,CW,YC,,,,,70.0,30.0,,,,
18124748,102I070,42878296,1.34308,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,9.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,55.0,70.0,600.0,200.0,18.0,,,CW,YC,,,,,80.0,20.0,,,,
18360330,092L054,68424094,0.209264,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,SP,CW,20.0,,1433.0,7.0,2.1,,,CW,YC,HW,,,,86.0,7.0,7.0,,,
18552244,102I070,45848921,21.204246,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,10.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,60.0,90.000015,600.0,250.0,22.0,,,CW,YC,HM,,,,60.0,20.0,20.0,,,
18552340,102I070,25508892,2.873288,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,10.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,55.0,69.99999,400.0,250.0,20.0,,,CW,YC,,,,,80.0,20.0,,,,
18552994,102I070,28058639,8.329764,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,10.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,55.0,69.99999,400.0,250.0,20.0,,,CW,YC,,,,,80.0,20.0,,,,
18553948,102I070,22658891,0.199604,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,9.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,40.0,39.99999,250.0,250.0,18.0,,,CW,YC,HW,,,,70.0,20.0,10.0,,,
19079917,102I080,43654825,10.321951,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,9.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,OP,CW,45.0,60.72397,644.0,362.0,20.5,362.0,20.5,CW,YC,HW,,,,50.0,30.0,20.0,,,
19212349,092L062,62739941,1.180682,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,9.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,40.0,34.99999,519.0,190.0,18.0,,,CW,YC,HW,,,,45.0,35.0,20.0,,,
19250245,092L064,2509599,23.308417,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,9.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,45.0,95.999985,450.0,387.0,21.0,,,CW,YC,HW,,,,56.0,28.0,16.0,,,
19330063,102I060,20753486,2.30266,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,7.0,L,cwhvm1_cw_yc_l,True,N,V,N,U,TC,OP,CW,35.0,25.0,180.0,250.0,15.0,,,CW,YC,,,,,70.0,30.0,,,,
19364672,092L071,73623083,11.770919,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,OP,CW,55.0,86.69924,617.0,362.0,25.3,362.0,25.3,CW,YC,HW,,,,45.0,30.0,25.0,,,
19395317,092L071,73882861,3.130899,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,11.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,OP,CW,50.0,75.55223,858.0,363.0,26.0,,,CW,YC,HW,,,,55.0,35.0,10.0,,,
19395333,092L071,76772748,4.737786,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,11.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,OP,CW,50.0,75.55223,858.0,363.0,26.0,,,CW,YC,HW,,,,55.0,35.0,10.0,,,
19468424,092L042,77285384,12.096291,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,11.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,60.0,60.000023,229.0,200.0,21.0,,,CW,YC,HW,,,,80.0,10.0,10.0,,,
19484478,102I080,20063237,20.468482,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,OP,CW,55.0,76.96907,729.0,362.0,21.4,362.0,21.4,CW,YC,HW,,,,55.0,35.0,10.0,,,
19486049,092L024,98574394,11.485307,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,OP,CW,60.0,95.62152,567.0,362.0,28.9,362.0,28.9,CW,YC,HW,,,,50.0,30.0,20.0,,,
19486800,092L062,10929004,1.594542,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,50.0,65.0,500.0,190.0,22.0,,,CW,YC,HW,,,,60.0,25.0,15.0,,,
19486872,092L062,16138561,8.057304,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,50.0,57.999992,420.0,190.0,22.0,,,CW,YC,HW,,,,60.0,35.0,5.0,,,
19488244,092L033,42397538,9.330153,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,OP,CW,60.0,59.957153,482.0,262.0,22.7,262.0,22.7,CW,YC,HW,,,,50.0,30.0,20.0,,,
19491154,092L042,81704850,5.732175,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,11.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,60.0,55.0,230.0,200.0,21.0,,,CW,YC,,,,,80.0,20.0,,,,
19491157,092L042,82614817,4.937798,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,60.0,60.000008,250.0,200.0,24.0,,,CW,YC,,,,,90.0,10.0,,,,
20075778,092L051,8451442,2.563244,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,11.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,65.0,50.0,280.0,200.0,22.0,,,CW,YC,,,,,80.0,20.0,,,,
20076870,102I070,45818564,16.925518,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,9.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,55.0,60.0,499.0,200.0,17.0,,,CW,YC,,,,,80.0,20.0,,,,
20076878,102I070,37689091,25.73388,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,9.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,60.0,90.000015,700.0,250.0,18.0,,,CW,YC,HM,,,,60.0,20.0,20.0,,,
20148814,092L054,67015283,3.535272,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,SP,CW,20.0,,1400.0,6.0,1.5,8.0,4.8,CW,YC,HW,PLC,,,40.0,30.0,20.0,10.0,,
20151979,092L062,14648731,1.367222,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,50.0,65.0,500.0,190.0,22.0,,,CW,YC,HW,,,,60.0,25.0,15.0,,,
20151982,092L062,13778913,18.462654,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,50.0,65.0,500.0,190.0,22.0,,,CW,YC,HW,,,,60.0,25.0,15.0,,,
20152680,102I070,31859083,16.024394,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,11.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,70.0,120.00001,600.0,250.0,23.0,,,CW,YC,HM,,,,60.0,20.0,20.0,,,
20152688,102I070,35228971,16.198905,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,11.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,70.0,109.99999,600.0,250.0,24.0,,,CW,YC,HM,,,,50.0,40.0,10.0,,,
21162417,092L062,97639010,7.223756,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,50.0,55.000008,570.0,190.0,22.0,,,CW,YC,HW,,,,45.0,35.0,20.0,,,
21162420,092L062,97708445,7.926731,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,9.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,55.0,39.99999,669.0,190.0,17.0,,,CW,YC,HW,,,,45.0,30.0,25.0,,,
21165126,092L062,3339422,1.602855,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,50.0,55.000008,570.0,190.0,22.0,,,CW,YC,HW,,,,45.0,35.0,20.0,,,
21165254,092L023,81035048,2.977762,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,10.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,OP,CW,45.0,75.169846,580.0,362.0,23.6,362.0,23.6,CW,YC,HW,,,,50.0,30.0,20.0,,,
21165256,092L023,80254858,8.7597,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,10.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,OP,CW,45.0,75.169846,580.0,362.0,23.6,362.0,23.6,CW,YC,HW,,,,50.0,30.0,20.0,,,
23339458,092L062,87379300,383.168649,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,50.0,55.000008,570.0,190.0,22.0,,,CW,YC,HW,,,,45.0,35.0,20.0,,,
23339490,092L062,94738869,75.938816,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,50.0,55.000008,570.0,190.0,22.0,,,CW,YC,HW,,,,45.0,35.0,20.0,,,
23339493,092L062,92118504,2.395262,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,55.0,50.000008,500.0,190.0,22.0,,,CW,YC,HW,,,,40.1,39.9,20.0,,,
23339494,092L062,92588555,5.863558,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,50.0,55.000008,570.0,190.0,22.0,,,CW,YC,HW,,,,45.0,35.0,20.0,,,
23339559,092L062,11589323,181.022195,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,12.0,L,cwhvm1_cw_yc_l,True,Y,V,T,U,TC,DE,CW,50.0,55.000008,570.0,190.0,22.0,,,CW,YC,HW,,,,45.0,35.0,20.0,,,
16599222,102I070,49832518,1.19834,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,13.0,M,cwhvm1_cw_yc_m,True,N,V,T,U,TC,DE,CW,15.0,22.00001,100.0,190.0,24.0,,,CW,YC,PL,,,,70.0,25.0,5.0,,,
16599624,102I070,48846445,2.330122,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,14.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,DE,CW,60.0,60.0,770.0,190.0,27.0,,,CW,YC,HW,,,,40.0,30.0,30.0,,,
16624865,092L062,85029142,3.38175,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,15.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,DE,CW,55.0,59.999992,550.0,190.0,28.0,,,CW,YC,HW,,,,45.0,35.0,20.0,,,
16625234,092L062,72807980,3.944003,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,15.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,DE,CW,55.0,67.999985,499.0,190.0,29.0,,,CW,YC,HW,,,,55.0,40.0,5.0,,,
17362906,092L061,88612124,1.594841,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,14.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,OP,CW,35.0,,2040.0,9.0,2.4,,,CW,YC,HW,HM,,,39.0,37.0,18.0,6.0,,
17379358,092L062,8958477,14.203819,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,15.0,M,cwhvm1_cw_yc_m,True,Y,V,N,U,TC,OP,CW,50.0,55.000008,600.0,190.0,28.0,,,CW,YC,HW,,,,43.0,35.0,22.0,,,
17389618,102I060,21451109,14.298814,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,13.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,SP,CW,11.0,,2457.0,3.0,0.5,4.0,0.7,CW,YC,HW,,,,70.0,20.0,10.0,,,
17407710,092L061,29030616,6.134095,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,15.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,DE,CW,40.0,60.000008,760.0,190.0,29.0,,,CW,YC,HW,,,,40.0,30.0,30.0,,,
17412126,102I070,39148817,2.922,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,13.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,DE,CW,60.0,110.00001,400.0,250.0,28.0,,,CW,YC,HW,,,,70.0,20.0,10.0,,,
18005566,092L033,91646129,7.674549,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,13.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,OP,CW,50.0,65.44681,493.0,362.0,23.5,362.0,23.5,CW,YC,HW,,,,60.0,20.0,20.0,,,
18018165,102I070,37408751,7.549802,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,13.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,DE,CW,60.0,110.00001,400.0,250.0,28.0,,,CW,YC,HW,,,,70.0,20.0,10.0,,,
18029121,102I070,18841875,3.77467,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,13.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,DE,CW,65.0,99.99997,450.0,200.0,26.0,,,CW,YC,HM,,,,60.0,20.0,20.0,,,
18029155,102I070,23079624,4.41215,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,15.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,DE,CW,60.0,120.0,500.0,250.0,32.0,,,CW,YC,HW,,,,80.0,10.0,10.0,,,
18116647,092L071,62944279,9.26902,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,15.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,SP,CW,5.0,40.57699,243.0,363.0,36.0,,,CW,YC,,,,,50.1,49.9,,,,
18119985,092L042,406012,1.718145,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,15.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,DE,CW,65.0,74.99994,180.0,250.0,31.0,,,CW,YC,HW,,,,50.0,30.0,20.0,,,
18124729,102I070,30948478,5.366136,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,14.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,DE,CW,50.0,90.00001,299.0,250.0,30.0,,,CW,YC,HW,,,,80.0,10.0,10.0,,,
18552015,102I070,25018894,7.888312,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,14.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,DE,CW,55.0,90.00001,300.0,250.0,30.0,,,CW,YC,HW,,,,70.0,20.0,10.0,,,
18552410,102I070,27078396,2.262239,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,14.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,DE,CW,50.0,90.00001,299.0,250.0,30.0,,,CW,YC,HW,,,,80.0,10.0,10.0,,,
19392925,102I080,15753059,1.942035,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,13.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,OP,CW,45.0,81.00362,706.0,363.0,31.0,,,CW,YC,HW,,,,45.0,35.0,20.0,,,
19394048,092L042,5743616,1.657104,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,13.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,DE,CW,60.0,75.00017,180.0,250.0,28.0,,,CW,YC,HW,,,,50.0,30.0,20.0,,,
19397053,092L024,11015213,11.986155,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,15.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,OP,CW,60.0,102.37367,467.0,362.0,31.9,362.0,31.9,CW,YC,HW,BA,,,30.1,30.0,29.9,10.0,,
19486883,092L063,32539610,0.002118,CWHvm1,CWH,vm,1,,CWHvm1_CW+YC,CW+YC,15.0,M,cwhvm1_cw_yc_m,True,Y,V,T,U,TC,SP,CW,11.0,,800.0,3.0,0.5,3.0,0.5,CW,YC,HW,SS,BA,,57.0,24.0,14.0,3.0,2.0,
