au_id,stratum_code,selected_top_90_stratum,area_ha,stand_count,bec_group,bec_zone_code,bec_subzone,bec_variant,species_combo,si_class,mean_si,curve_lane,mp11_curve_role,mp11_source_table,phase10_gate,mp11_parameter_status,phase5_natural_curve_available,mp10_fallback_confidence,candidate_future_genetic_gain,dependency_status,review_status,fallback_or_review_note,downstream_use,model_input_status,phase5_curve_lane,feature_id,matched_legacy_au_code,phase5_mp10_match_confidence,max_treated_volume,age_at_max_treated_volume,treated_volume_age_40,treated_volume_age_60,treated_volume_age_80,treated_volume_age_100,natural_max_volume,treated_to_natural_max_ratio,other_species_pct_encoded_as_dr,plot_path,has_natural_curve,phase5_comparison_curve_available,mp11_curve_generation_status
cwhvm1_dr_ba_l,CWHvm1_DR+BA,False,7.321343,1,CWHvm1,CWH,vm,1.0,DR+BA,L,50.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_dr_ba_l,CWHvm1_DR+BA,False,7.321343,1,CWHvm1,CWH,vm,1.0,DR+BA,L,50.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,Dr CWHvm1=32.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_dr_ba_l,CWHvm1_DR+BA,False,7.321343,1,CWHvm1,CWH,vm,1.0,DR+BA,L,50.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_dr_ba_l,CWHvh1_DR+BA,False,7.224347,1,CWHvh1,CWH,vh,1.0,DR+BA,L,16.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_dr_ba_l,CWHvh1_DR+BA,False,7.224347,1,CWHvh1,CWH,vh,1.0,DR+BA,L,16.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,none_or_not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_dr_ba_l,CWHvh1_DR+BA,False,7.224347,1,CWHvh1,CWH,vh,1.0,DR+BA,L,16.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_dr_l,CWHvm2_DR,False,7.134024,4,CWHvm2,CWH,vm,2.0,DR,L,16.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_dr_l,CWHvm2_DR,False,7.134024,4,CWHvm2,CWH,vm,2.0,DR,L,16.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,none_or_not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_dr_l,CWHvm2_DR,False,7.134024,4,CWHvm2,CWH,vm,2.0,DR,L,16.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_dr_hw_l,CWHvm2_DR+HW,False,7.119795,3,CWHvm2,CWH,vm,2.0,DR+HW,L,12.333333,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_dr_hw_l,CWHvm2_DR+HW,False,7.119795,3,CWHvm2,CWH,vm,2.0,DR+HW,L,12.333333,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,Hw high-elevation restricted=1.1%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_dr_hw_l,CWHvm2_DR+HW,False,7.119795,3,CWHvm2,CWH,vm,2.0,DR+HW,L,12.333333,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_hw_plc_l,CWHvm1_HW+PLC,False,7.059915,1,CWHvm1,CWH,vm,1.0,HW+PLC,L,22.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_hw_plc_l,CWHvm1_HW+PLC,False,7.059915,1,CWHvm1,CWH,vm,1.0,HW+PLC,L,22.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,medium,Hw low-elevation restricted=1.7%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_hw_plc_l,CWHvm1_HW+PLC,False,7.059915,1,CWHvm1,CWH,vm,1.0,HW+PLC,L,22.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_cw_dr_h,CWHvm2_CW+DR,False,6.974453,1,CWHvm2,CWH,vm,2.0,CW+DR,H,27.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,high,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,high-confidence nearest MP10 row by species/SI similarity,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_cw_dr_h,CWHvm2_CW+DR,False,6.974453,1,CWHvm2,CWH,vm,2.0,CW+DR,H,27.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,high,Cw=21.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,high-confidence nearest MP10 row by species/SI similarity,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_cw_dr_h,CWHvm2_CW+DR,False,6.974453,1,CWHvm2,CWH,vm,2.0,CW+DR,H,27.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_fd_m,CWHvm1_FD,False,6.582337,3,CWHvm1,CWH,vm,1.0,FD,M,21.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_fd_m,CWHvm1_FD,False,6.582337,3,CWHvm1,CWH,vm,1.0,FD,M,21.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,low,Fd low=16.0% / high=11.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_fd_m,CWHvm1_FD,False,6.582337,3,CWHvm1,CWH,vm,1.0,FD,M,21.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_hw_hm_l,CWHvm2_HW+HM,False,6.418133,3,CWHvm2,CWH,vm,2.0,HW+HM,L,24.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,high,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,high-confidence nearest MP10 row by species/SI similarity,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_hw_hm_l,CWHvm2_HW+HM,False,6.418133,3,CWHvm2,CWH,vm,2.0,HW+HM,L,24.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,high,Hw high-elevation restricted=1.1%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,high-confidence nearest MP10 row by species/SI similarity,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_hw_hm_l,CWHvm2_HW+HM,False,6.418133,3,CWHvm2,CWH,vm,2.0,HW+HM,L,24.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,high,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,high-confidence nearest MP10 row by species/SI similarity,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_pl_l,CWHvm1_PL,False,6.30346,1,CWHvm1,CWH,vm,1.0,PL,L,14.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_pl_l,CWHvm1_PL,False,6.30346,1,CWHvm1,CWH,vm,1.0,PL,L,14.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,none_or_not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_pl_l,CWHvm1_PL,False,6.30346,1,CWHvm1,CWH,vm,1.0,PL,L,14.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_fdc_ss_l,CWHvm1_FDC+SS,False,6.260418,1,CWHvm1,CWH,vm,1.0,FDC+SS,L,24.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_fdc_ss_l,CWHvm1_FDC+SS,False,6.260418,1,CWHvm1,CWH,vm,1.0,FDC+SS,L,24.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,medium,Fd low=16.0% / high=11.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_fdc_ss_l,CWHvm1_FDC+SS,False,6.260418,1,CWHvm1,CWH,vm,1.0,FDC+SS,L,24.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cmaunp_hw_cw_l,CMAunp_HW+CW,False,6.153448,1,CMAunp,CMA,unp,,HW+CW,L,12.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cmaunp_hw_cw_l,CMAunp_HW+CW,False,6.153448,1,CMAunp,CMA,unp,,HW+CW,L,12.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,medium,Cw=21.0%; Hw restricted; elevation mapping required,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cmaunp_hw_cw_l,CMAunp_HW+CW,False,6.153448,1,CMAunp,CMA,unp,,HW+CW,L,12.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_cw_fd_h,CWHvm1_CW+FD,False,6.103261,1,CWHvm1,CWH,vm,1.0,CW+FD,H,25.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_cw_fd_h,CWHvm1_CW+FD,False,6.103261,1,CWHvm1,CWH,vm,1.0,CW+FD,H,25.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,medium,Cw=21.0%; Fd low=16.0% / high=11.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_cw_fd_h,CWHvm1_CW+FD,False,6.103261,1,CWHvm1,CWH,vm,1.0,CW+FD,H,25.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_yc_l,CWHvm2_YC,False,5.93998,4,CWHvm2,CWH,vm,2.0,YC,L,7.5,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_yc_l,CWHvm2_YC,False,5.93998,4,CWHvm2,CWH,vm,2.0,YC,L,7.5,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,Yc=10.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_yc_l,CWHvm2_YC,False,5.93998,4,CWHvm2,CWH,vm,2.0,YC,L,7.5,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_pl_hw_h,CWHvm1_PL+HW,False,5.904883,1,CWHvm1,CWH,vm,1.0,PL+HW,H,21.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_pl_hw_h,CWHvm1_PL+HW,False,5.904883,1,CWHvm1,CWH,vm,1.0,PL+HW,H,21.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,Hw low-elevation restricted=1.7%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_pl_hw_h,CWHvm1_PL+HW,False,5.904883,1,CWHvm1,CWH,vm,1.0,PL+HW,H,21.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_hw_yc_h,CWHvm1_HW+YC,False,5.873023,1,CWHvm1,CWH,vm,1.0,HW+YC,H,29.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_hw_yc_h,CWHvm1_HW+YC,False,5.873023,1,CWHvm1,CWH,vm,1.0,HW+YC,H,29.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,medium,Yc=10.0%; Hw low-elevation restricted=1.7%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_hw_yc_h,CWHvm1_HW+YC,False,5.873023,1,CWHvm1,CWH,vm,1.0,HW+YC,H,29.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_dr_cw_h,CWHvh1_DR+CW,False,5.757372,1,CWHvh1,CWH,vh,1.0,DR+CW,H,28.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_dr_cw_h,CWHvh1_DR+CW,False,5.757372,1,CWHvh1,CWH,vh,1.0,DR+CW,H,28.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,Cw=21.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_dr_cw_h,CWHvh1_DR+CW,False,5.757372,1,CWHvh1,CWH,vh,1.0,DR+CW,H,28.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_hw_l,MHmm1_HW,False,5.715932,1,MHmm1,MH,mm,1.0,HW,L,13.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_hw_l,MHmm1_HW,False,5.715932,1,MHmm1,MH,mm,1.0,HW,L,13.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,Hw high-elevation restricted=1.1%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_hw_l,MHmm1_HW,False,5.715932,1,MHmm1,MH,mm,1.0,HW,L,13.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_hw_cw_h,MHmm1_HW+CW,False,5.695731,2,MHmm1,MH,mm,1.0,HW+CW,H,18.5,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_hw_cw_h,MHmm1_HW+CW,False,5.695731,2,MHmm1,MH,mm,1.0,HW+CW,H,18.5,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,medium,Cw=21.0%; Hw high-elevation restricted=1.1%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_hw_cw_h,MHmm1_HW+CW,False,5.695731,2,MHmm1,MH,mm,1.0,HW+CW,H,18.5,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
