au_id,stratum_code,selected_top_90_stratum,area_ha,stand_count,bec_group,bec_zone_code,bec_subzone,bec_variant,species_combo,si_class,mean_si,curve_lane,mp11_curve_role,mp11_source_table,phase10_gate,mp11_parameter_status,phase5_natural_curve_available,mp10_fallback_confidence,candidate_future_genetic_gain,dependency_status,review_status,fallback_or_review_note,downstream_use,model_input_status,curve_point_count,curve_age_min,curve_age_max,max_volume,age_at_max_volume,source_stand_count,source_row_count,observed_bin_count,sparse_warning,selected_path,rmse,mape,tail_rmse,accepted,canonical_curve_au_id,lexmatch_alias_used,canonical_selected_area_ha,plot_count,plot_paths,natural_curve_status
cwhvm2_dr_h,CWHvm2_DR,False,9.356125,4,CWHvm2,CWH,vm,2.0,DR,H,25.5,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,827.761647,150.0,4.0,1064.0,49.0,True,smoothed_bin_pchip,6.048931,0.004836,2.311463,True,cwhvm1_dr_h,True,308.751729,0,,remapped_to_selected_curve_family
cwhvm2_cw_hm_l,CWHvm2_CW+HM,False,9.288735,1,CWHvm2,CWH,vm,2.0,CW+HM,L,9.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,101.0,0.0,True,insufficient_source_stands,,,,False,cwhvm2_cw_hw_l,True,408.991977,0,,remapped_to_selected_curve_family
mhmm1_yc_cw_h,MHmm1_YC+CW,False,8.799992,1,MHmm1,MH,mm,1.0,YC+CW,H,12.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,2.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_yc_cw_h,True,217.135653,0,,remapped_to_selected_curve_family
cwhvh1_dr_ss_h,CWHvh1_DR+SS,False,8.797887,1,CWHvh1,CWH,vh,1.0,DR+SS,H,33.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,240.0,0.0,True,insufficient_source_stands,,,,False,cwhvh1_hw_ss_h,True,376.075834,0,,remapped_to_selected_curve_family
cwhvm1_fdc_cw_h,CWHvm1_FDC+CW,False,8.702309,1,CWHvm1,CWH,vm,1.0,FDC+CW,H,38.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,284.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_yc_cw_h,True,217.135653,0,,remapped_to_selected_curve_family
cwhvm2_cw_ba_l,CWHvm2_CW+BA,False,8.483261,2,CWHvm2,CWH,vm,2.0,CW+BA,L,24.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1319.588171,185.0,2.0,287.0,49.0,True,smoothed_bin_pchip,8.42541,0.005117,4.350888,True,cwhvm2_hw_ba_l,True,3095.371233,0,,remapped_to_selected_curve_family
cwhvm1_hw_hw_h,CWHvm1_HW+HW,False,8.360071,1,CWHvm1,CWH,vm,1.0,HW+HW,H,24.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,266.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_cw_hw_h,True,6154.404369,0,,remapped_to_selected_curve_family
cwhvh1_ss_h,CWHvh1_SS,False,7.642581,2,CWHvh1,CWH,vh,1.0,SS,H,30.5,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,522.478355,190.0,2.0,519.0,49.0,True,smoothed_bin_pchip,3.765405,0.006132,3.308984,True,cwhvm1_hw_h,True,1645.046704,0,,remapped_to_selected_curve_family
cwhvm2_hw_tw_l,CWHvm2_HW+TW,False,7.629416,1,CWHvm2,CWH,vm,2.0,HW+TW,L,16.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,256.0,0.0,True,insufficient_source_stands,,,,False,cwhvm2_hw_cw_l,True,726.648803,0,,remapped_to_selected_curve_family
cwhvm1_dr_ba_l,CWHvm1_DR+BA,False,7.321343,1,CWHvm1,CWH,vm,1.0,DR+BA,L,50.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,251.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_ba_l,True,6328.040635,0,,remapped_to_selected_curve_family
cwhvh1_dr_ba_l,CWHvh1_DR+BA,False,7.224347,1,CWHvh1,CWH,vh,1.0,DR+BA,L,16.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,251.0,0.0,True,insufficient_source_stands,,,,False,cwhvh1_hw_ba_l,True,467.414274,0,,remapped_to_selected_curve_family
cwhvm2_dr_l,CWHvm2_DR,False,7.134024,4,CWHvm2,CWH,vm,2.0,DR,L,16.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,363.444281,195.0,4.0,1064.0,49.0,True,smoothed_bin_pchip,2.609615,0.005772,2.619086,True,cwhvm1_dr_l,True,342.368985,0,,remapped_to_selected_curve_family
cwhvm2_dr_hw_l,CWHvm2_DR+HW,False,7.119795,3,CWHvm2,CWH,vm,2.0,DR+HW,L,12.333333,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,552.582991,175.0,3.0,817.0,49.0,True,smoothed_bin_pchip,5.000733,0.007212,2.443972,True,cwhvm1_dr_hw_l,True,463.173065,0,,remapped_to_selected_curve_family
cwhvm1_hw_plc_l,CWHvm1_HW+PLC,False,7.059915,1,CWHvm1,CWH,vm,1.0,HW+PLC,L,22.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,274.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_fdc_l,True,1288.9352,0,,remapped_to_selected_curve_family
cwhvm2_cw_dr_h,CWHvm2_CW+DR,False,6.974453,1,CWHvm2,CWH,vm,2.0,CW+DR,H,27.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,261.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_dr_h,True,949.516627,0,,remapped_to_selected_curve_family
cwhvm1_fd_m,CWHvm1_FD,False,6.582337,3,CWHvm1,CWH,vm,1.0,FD,M,21.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,782.797714,261.0,3.0,117.0,9.0,True,smoothed_bin_pchip,52.177499,0.022405,52.177499,True,cwhvm1_hw_m,True,4138.939451,0,,remapped_to_selected_curve_family
cwhvm2_hw_hm_l,CWHvm2_HW+HM,False,6.418133,3,CWHvm2,CWH,vm,2.0,HW+HM,L,24.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1092.73306,180.0,3.0,824.0,49.0,True,smoothed_bin_pchip,7.869228,0.00579,4.676834,True,cwhvm2_hw_ba_l,True,3095.371233,0,,remapped_to_selected_curve_family
cwhvm1_pl_l,CWHvm1_PL,False,6.30346,1,CWHvm1,CWH,vm,1.0,PL,L,14.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,2.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_l,True,1582.40532,0,,remapped_to_selected_curve_family
cwhvm1_fdc_ss_l,CWHvm1_FDC+SS,False,6.260418,1,CWHvm1,CWH,vm,1.0,FDC+SS,L,24.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,251.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_ss_l,True,4135.63912,0,,remapped_to_selected_curve_family
cmaunp_hw_cw_l,CMAunp_HW+CW,False,6.153448,1,CMAunp,CMA,unp,,HW+CW,L,12.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,51.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_cw_l,True,7117.880299,0,,remapped_to_selected_curve_family
cwhvm1_cw_fd_h,CWHvm1_CW+FD,False,6.103261,1,CWHvm1,CWH,vm,1.0,CW+FD,H,25.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,285.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_fd_h,True,812.542221,0,,remapped_to_selected_curve_family
cwhvm2_yc_l,CWHvm2_YC,False,5.93998,4,CWHvm2,CWH,vm,2.0,YC,L,7.5,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,789.275629,155.0,3.0,499.0,49.0,True,smoothed_bin_pchip,102.801053,2.399363,129.091661,True,cwhvm1_hw_l,True,1582.40532,0,,remapped_to_selected_curve_family
cwhvm1_pl_hw_h,CWHvm1_PL+HW,False,5.904883,1,CWHvm1,CWH,vm,1.0,PL+HW,H,21.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,276.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_cw_hw_h,True,6154.404369,0,,remapped_to_selected_curve_family
cwhvm1_hw_yc_h,CWHvm1_HW+YC,False,5.873023,1,CWHvm1,CWH,vm,1.0,HW+YC,H,29.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,284.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_cw_yc_h,True,485.666198,0,,remapped_to_selected_curve_family
cwhvh1_dr_cw_h,CWHvh1_DR+CW,False,5.757372,1,CWHvh1,CWH,vh,1.0,DR+CW,H,28.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,290.0,0.0,True,insufficient_source_stands,,,,False,cwhvh1_hw_cw_h,True,858.724563,0,,remapped_to_selected_curve_family
mhmm1_hw_l,MHmm1_HW,False,5.715932,1,MHmm1,MH,mm,1.0,HW,L,13.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,277.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_l,True,1582.40532,0,,remapped_to_selected_curve_family
mhmm1_hw_cw_h,MHmm1_HW+CW,False,5.695731,2,MHmm1,MH,mm,1.0,HW+CW,H,18.5,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,558.414771,235.0,2.0,252.0,29.0,True,smoothed_bin_pchip,58.097065,0.096141,58.097065,True,cwhvm1_hw_cw_h,True,2899.431292,0,,remapped_to_selected_curve_family
cwhvm1_hm_ba_h,CWHvm1_HM+BA,False,5.243639,1,CWHvm1,CWH,vm,1.0,HM+BA,H,17.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,284.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_ba_h,True,6336.709216,0,,remapped_to_selected_curve_family
cwhvm2_fd_l,CWHvm2_FD,False,5.198442,2,CWHvm2,CWH,vm,2.0,FD,L,20.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,452.0,265.0,2.0,78.0,9.0,True,smoothed_bin_pchip,30.077303,0.022403,30.077303,True,cwhvm1_hw_l,True,1582.40532,0,,remapped_to_selected_curve_family
cwhvm1_ba_l,CWHvm1_BA,False,5.073632,3,CWHvm1,CWH,vm,1.0,BA,L,29.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,66.6768,299.0,2.0,113.0,23.0,True,smoothed_bin_pchip,3.622278,0.022903,3.622278,True,cwhvm1_hw_l,True,1582.40532,0,,remapped_to_selected_curve_family
cwhvm1_ac_dr_l,CWHvm1_AC+DR,False,4.826472,1,CWHvm1,CWH,vm,1.0,AC+DR,L,34.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,221.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_dr_l,True,983.327431,0,,remapped_to_selected_curve_family
cwhvm1_hw_hw_l,CWHvm1_HW+HW,False,4.822996,1,CWHvm1,CWH,vm,1.0,HW+HW,L,23.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,111.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_cw_l,True,7117.880299,0,,remapped_to_selected_curve_family
cwhvm1_pli_sx_h,CWHvm1_PLI+SX,False,4.800179,2,CWHvm1,CWH,vm,1.0,PLI+SX,H,19.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,537.5,299.0,2.0,280.0,49.0,True,smoothed_bin_pchip,10.268683,0.010866,12.11964,True,cwhvm1_hw_ss_h,True,2240.217819,0,,remapped_to_selected_curve_family
cwhvh1_fd_hw_h,CWHvh1_FD+HW,False,4.755697,1,CWHvh1,CWH,vh,1.0,FD+HW,H,25.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,254.0,0.0,True,insufficient_source_stands,,,,False,cwhvh1_cw_hw_h,True,1076.780452,0,,remapped_to_selected_curve_family
cwhvm1_dr_ac_l,CWHvm1_DR+AC,False,4.450945,1,CWHvm1,CWH,vm,1.0,DR+AC,L,21.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,101.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_dr_hw_l,True,463.173065,0,,remapped_to_selected_curve_family
cwhvm1_pli_sx_l,CWHvm1_PLI+SX,False,4.364153,2,CWHvm1,CWH,vm,1.0,PLI+SX,L,14.5,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,601.7328,299.0,2.0,207.0,42.0,True,smoothed_bin_pchip,8.870367,0.009031,10.012952,True,cwhvm1_hw_ss_l,True,4135.63912,0,,remapped_to_selected_curve_family
cwhvm2_yc_fdc_l,CWHvm2_YC+FDC,False,4.337629,1,CWHvm2,CWH,vm,2.0,YC+FDC,L,20.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,284.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_fdc_l,True,1288.9352,0,,remapped_to_selected_curve_family
cwhvm2_dr_m,CWHvm2_DR,False,4.2711,2,CWHvm2,CWH,vm,2.0,DR,M,20.5,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,632.07156,160.0,2.0,459.0,49.0,True,smoothed_bin_pchip,6.238866,0.006072,1.600221,True,cwhvm1_dr_m,True,138.340811,0,,remapped_to_selected_curve_family
mhmm1_hm_l,MHmm1_HM,False,4.188486,1,MHmm1,MH,mm,1.0,HM,L,6.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,39.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_l,True,1582.40532,0,,remapped_to_selected_curve_family
cwhvm2_pli_l,CWHvm2_PLI,False,4.134814,1,CWHvm2,CWH,vm,2.0,PLI,L,14.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,271.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_l,True,1582.40532,0,,remapped_to_selected_curve_family
cwhvm2_hw_ss_m,CWHvm2_HW+SS,False,4.085634,1,CWHvm2,CWH,vm,2.0,HW+SS,M,19.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,51.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_ss_m,True,928.457868,0,,remapped_to_selected_curve_family
cwhvh1_ba_ss_l,CWHvh1_BA+SS,False,4.062584,1,CWHvh1,CWH,vh,1.0,BA+SS,L,24.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,261.0,0.0,True,insufficient_source_stands,,,,False,cwhvh1_hw_ss_l,True,265.087958,0,,remapped_to_selected_curve_family
cwhvm1_sx_bl_l,CWHvm1_SX+BL,False,3.99875,1,CWHvm1,CWH,vm,1.0,SX+BL,L,18.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,39.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_ba_l,True,6328.040635,0,,remapped_to_selected_curve_family
cwhvh1_ba_hw_l,CWHvh1_BA+HW,False,3.983301,2,CWHvh1,CWH,vh,1.0,BA+HW,L,18.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1027.664256,150.0,2.0,438.0,49.0,True,smoothed_bin_pchip,11.55439,0.006404,2.898474,True,cwhvm1_ba_hw_l,True,255.663163,0,,remapped_to_selected_curve_family
cwhvm1_pl_cw_m,CWHvm1_PL+CW,False,3.892393,2,CWHvm1,CWH,vm,1.0,PL+CW,M,13.5,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,890.921089,160.0,2.0,386.0,49.0,True,smoothed_bin_pchip,37.931084,0.026104,47.019966,True,cwhvm1_hw_cw_m,True,14576.473609,0,,remapped_to_selected_curve_family
